service_id,route_id,trip_id,direction_id,trip_headsign,block_id,shape_id
SA,RED,SA_113774,1,Miyapur,SA_12601,RED2
SA,RED,SA_113783,0,L. B. Nagar,SA_11201,RED1
SA,RED,SA_113784,1,Miyapur,SA_11201,RED2
SA,RED,SA_113785,0,L. B. Nagar,SA_12201,RED1
SA,RED,SA_113786,1,Miyapur,SA_12201,RED2
SA,RED,SA_113787,0,L. B. Nagar,SA_10401,RED1
SA,RED,SA_113788,1,Miyapur,SA_10401,RED2
SA,RED,SA_113789,0,L. B. Nagar,SA_12301,RED1
SA,RED,SA_113790,1,Miyapur,SA_12301,RED2
SA,RED,SA_113791,0,L. B. Nagar,SA_9801,RED1
SA,RED,SA_113793,0,L. B. Nagar,SA_11401,RED1
SA,RED,SA_113794,1,Miyapur,SA_11401,RED2
SA,RED,SA_113795,0,L. B. Nagar,SA_10601,RED1
SA,RED,SA_113796,1,Miyapur,SA_10601,RED2
SA,RED,SA_113797,0,L. B. Nagar,SA_10701,RED1
SA,RED,SA_113798,1,Miyapur,SA_10701,RED2
SA,RED,SA_113799,0,L. B. Nagar,SA_11601,RED1
SA,RED,SA_113800,1,Miyapur,SA_11601,RED2
SA,RED,SA_113801,0,L. B. Nagar,SA_12401,RED1
SA,RED,SA_113802,1,Miyapur,SA_12401,RED2
SA,RED,SA_113803,0,L. B. Nagar,SA_11801,RED1
SA,RED,SA_113804,1,Miyapur,SA_11801,RED2
SA,RED,SA_113805,0,L. B. Nagar,SA_10901,RED1
SA,RED,SA_113806,1,Miyapur,SA_10901,RED2
SA,RED,SA_113807,0,L. B. Nagar,SA_11901,RED1
SA,RED,SA_113808,1,Miyapur,SA_11901,RED2
SA,RED,SA_113809,0,L. B. Nagar,SA_12001,RED1
SA,RED,SA_113810,1,Miyapur,SA_12001,RED2
SA,RED,SA_113811,0,L. B. Nagar,SA_11101,RED1
SA,RED,SA_113812,1,Miyapur,SA_11101,RED2
SA,RED,SA_113859,0,L. B. Nagar,SA_11201,RED1
SA,RED,SA_113860,1,Miyapur,SA_11201,RED2
SA,RED,SA_113861,0,L. B. Nagar,SA_12201,RED1
SA,RED,SA_113862,1,Miyapur,SA_12201,RED2
SA,RED,SA_113863,0,L. B. Nagar,SA_12301,RED1
SA,RED,SA_113864,1,Miyapur,SA_12301,RED2
SA,RED,SA_113865,0,L. B. Nagar,SA_11401,RED1
SA,RED,SA_113866,1,Miyapur,SA_11401,RED2
SA,RED,SA_113868,1,Miyapur,SA_10601,RED2
SA,RED,SA_113871,0,L. B. Nagar,SA_10601,RED1
SA,RED,SA_113874,0,L. B. Nagar,SA_12101,RED1
SA,RED,SA_113877,1,Miyapur,SA_12101,RED2
SA,GREEN,SA_115530,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115531,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115532,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115533,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115534,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115535,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115536,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115537,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115538,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115539,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115540,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115541,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115542,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115543,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115544,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115545,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115546,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115547,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115548,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115549,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115550,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115551,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115552,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115553,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115554,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115555,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115556,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115557,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115558,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115559,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115560,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115561,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115562,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115563,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115564,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115565,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115566,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115567,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115568,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115569,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115570,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115571,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115572,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115573,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115574,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115575,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115576,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115577,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115578,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115579,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115580,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115581,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115582,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115583,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115584,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115585,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115586,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115587,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115588,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115589,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115590,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115591,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115592,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115593,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115594,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115595,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115596,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115597,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115598,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115599,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115600,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115601,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115602,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115603,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115604,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115605,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115606,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115607,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115608,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115609,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115610,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115611,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115612,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115613,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115614,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115615,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115616,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115617,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115618,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115619,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115620,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115621,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115622,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115623,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115624,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115625,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115626,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115627,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115628,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115629,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,GREEN,SA_115642,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115643,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115644,0,JBS Parade Ground,SA_20101,GREEN1
SA,GREEN,SA_115645,1,Mahatma Gandhi Bus Station,SA_20101,GREEN2
SA,GREEN,SA_115648,0,JBS Parade Ground,SA_20301,GREEN1
SA,GREEN,SA_115649,1,Mahatma Gandhi Bus Station,SA_20301,GREEN2
SA,GREEN,SA_115652,0,JBS Parade Ground,SA_20201,GREEN1
SA,GREEN,SA_115653,1,Mahatma Gandhi Bus Station,SA_20201,GREEN2
SA,BLUE,SA_115739,1,Nagole,SA_30201,BLUE2
SA,BLUE,SA_115742,0,Raidurg,SA_30401,BLUE1
SA,BLUE,SA_115743,1,Nagole,SA_30401,BLUE2
SA,BLUE,SA_115744,0,Raidurg,SA_30501,BLUE1
SA,BLUE,SA_115745,1,Nagole,SA_30501,BLUE2
SA,BLUE,SA_115746,0,Raidurg,SA_30601,BLUE1
SA,BLUE,SA_115747,1,Nagole,SA_30601,BLUE2
SA,BLUE,SA_115748,0,Raidurg,SA_30701,BLUE1
SA,BLUE,SA_115749,1,Nagole,SA_30701,BLUE2
SA,BLUE,SA_115751,1,Nagole,SA_30801,BLUE2
SA,BLUE,SA_115752,0,Raidurg,SA_30901,BLUE1
SA,BLUE,SA_115753,1,Nagole,SA_30901,BLUE2
SA,BLUE,SA_115755,0,Raidurg,SA_30801,BLUE1
SA,BLUE,SA_115757,1,Nagole,SA_30301,BLUE2
SA,BLUE,SA_115968,0,Raidurg,SA_31001,BLUE1
SA,BLUE,SA_115969,1,Nagole,SA_31001,BLUE2
SA,BLUE,SA_115970,0,Raidurg,SA_31101,BLUE1
SA,BLUE,SA_115971,1,Nagole,SA_31101,BLUE2
SA,BLUE,SA_115972,0,Raidurg,SA_30101,BLUE1
SA,BLUE,SA_115973,1,Nagole,SA_30101,BLUE2
SA,BLUE,SA_115974,0,Raidurg,SA_31201,BLUE1
SA,BLUE,SA_115975,1,Nagole,SA_31201,BLUE2
SA,BLUE,SA_115976,0,Raidurg,SA_30201,BLUE1
SA,BLUE,SA_115977,1,Nagole,SA_30201,BLUE2
SA,BLUE,SA_115978,0,Raidurg,SA_30301,BLUE1
SA,BLUE,SA_115979,1,Nagole,SA_30301,BLUE2
SA,BLUE,SA_115980,0,Raidurg,SA_31301,BLUE1
SA,BLUE,SA_115981,1,Nagole,SA_31301,BLUE2
SA,BLUE,SA_115982,0,Raidurg,SA_30401,BLUE1
SA,BLUE,SA_115983,1,Nagole,SA_30401,BLUE2
SA,BLUE,SA_115984,0,Raidurg,SA_30501,BLUE1
SA,BLUE,SA_115985,1,Nagole,SA_30501,BLUE2
SA,BLUE,SA_116326,0,Raidurg,SA_31401,BLUE1
SA,BLUE,SA_116327,1,Nagole,SA_31401,BLUE2
SA,BLUE,SA_116328,0,Raidurg,SA_30601,BLUE1
SA,BLUE,SA_116329,1,Nagole,SA_30601,BLUE2
SA,BLUE,SA_116330,0,Raidurg,SA_31501,BLUE1
SA,BLUE,SA_116331,1,Nagole,SA_31501,BLUE2
SA,BLUE,SA_116332,0,Raidurg,SA_30701,BLUE1
SA,BLUE,SA_116333,1,Nagole,SA_30701,BLUE2
SA,BLUE,SA_116334,0,Raidurg,SA_31601,BLUE1
SA,BLUE,SA_116335,1,Nagole,SA_31601,BLUE2
SA,BLUE,SA_116336,0,Raidurg,SA_30801,BLUE1
SA,BLUE,SA_116337,1,Nagole,SA_30801,BLUE2
SA,BLUE,SA_116338,0,Raidurg,SA_31701,BLUE1
SA,BLUE,SA_116339,1,Nagole,SA_31701,BLUE2
SA,BLUE,SA_116340,0,Raidurg,SA_30901,BLUE1
SA,BLUE,SA_116341,1,Nagole,SA_30901,BLUE2
SA,BLUE,SA_116342,0,Raidurg,SA_31801,BLUE1
SA,BLUE,SA_116343,1,Nagole,SA_31801,BLUE2
SA,BLUE,SA_116344,0,Raidurg,SA_31001,BLUE1
SA,BLUE,SA_116345,1,Nagole,SA_31001,BLUE2
SA,BLUE,SA_116346,0,Raidurg,SA_31101,BLUE1
SA,BLUE,SA_116347,1,Nagole,SA_31101,BLUE2
SA,BLUE,SA_116348,0,Raidurg,SA_31901,BLUE1
SA,BLUE,SA_116349,1,Nagole,SA_31901,BLUE2
SA,BLUE,SA_116350,0,Raidurg,SA_30101,BLUE1
SA,BLUE,SA_116351,1,Nagole,SA_30101,BLUE2
SA,BLUE,SA_116352,0,Raidurg,SA_31201,BLUE1
SA,BLUE,SA_116353,1,Nagole,SA_31201,BLUE2
SA,BLUE,SA_116354,0,Raidurg,SA_32001,BLUE1
SA,BLUE,SA_116355,1,Nagole,SA_32001,BLUE2
SA,BLUE,SA_116356,0,Raidurg,SA_30201,BLUE1
SA,BLUE,SA_116357,1,Nagole,SA_30201,BLUE2
SA,BLUE,SA_116358,0,Raidurg,SA_30301,BLUE1
SA,BLUE,SA_116359,1,Nagole,SA_30301,BLUE2
SA,BLUE,SA_116360,0,Raidurg,SA_32101,BLUE1
SA,BLUE,SA_116361,1,Nagole,SA_32101,BLUE2
SA,BLUE,SA_116362,0,Raidurg,SA_31301,BLUE1
SA,BLUE,SA_116363,1,Nagole,SA_31301,BLUE2
SA,BLUE,SA_116364,0,Raidurg,SA_30401,BLUE1
SA,BLUE,SA_116365,1,Nagole,SA_30401,BLUE2
SA,BLUE,SA_116366,0,Raidurg,SA_30501,BLUE1
SA,BLUE,SA_116367,1,Nagole,SA_30501,BLUE2
SA,BLUE,SA_116368,0,Raidurg,SA_31401,BLUE1
SA,BLUE,SA_116369,1,Nagole,SA_31401,BLUE2
SA,BLUE,SA_116370,0,Raidurg,SA_30601,BLUE1
SA,BLUE,SA_116371,1,Nagole,SA_30601,BLUE2
SA,BLUE,SA_116372,0,Raidurg,SA_31501,BLUE1
SA,BLUE,SA_116373,1,Nagole,SA_31501,BLUE2
SA,BLUE,SA_116374,0,Raidurg,SA_30701,BLUE1
SA,BLUE,SA_116375,1,Nagole,SA_30701,BLUE2
SA,BLUE,SA_116376,0,Raidurg,SA_31601,BLUE1
SA,BLUE,SA_116377,1,Nagole,SA_31601,BLUE2
SA,BLUE,SA_116378,0,Raidurg,SA_30801,BLUE1
SA,BLUE,SA_116379,1,Nagole,SA_30801,BLUE2
SA,BLUE,SA_116380,0,Raidurg,SA_31701,BLUE1
SA,BLUE,SA_116381,1,Nagole,SA_31701,BLUE2
SA,BLUE,SA_116382,0,Raidurg,SA_30901,BLUE1
SA,BLUE,SA_116383,1,Nagole,SA_30901,BLUE2
SA,BLUE,SA_116384,0,Raidurg,SA_31801,BLUE1
SA,BLUE,SA_116385,1,Nagole,SA_31801,BLUE2
SA,BLUE,SA_116386,0,Raidurg,SA_31001,BLUE1
SA,BLUE,SA_116387,1,Nagole,SA_31001,BLUE2
SA,BLUE,SA_116388,0,Raidurg,SA_31101,BLUE1
SA,BLUE,SA_116389,1,Nagole,SA_31101,BLUE2
SA,BLUE,SA_116390,0,Raidurg,SA_31901,BLUE1
SA,BLUE,SA_116391,1,Nagole,SA_31901,BLUE2
SA,BLUE,SA_116392,0,Raidurg,SA_30101,BLUE1
SA,BLUE,SA_116393,1,Nagole,SA_30101,BLUE2
SA,BLUE,SA_116394,0,Raidurg,SA_31201,BLUE1
SA,BLUE,SA_116395,1,Nagole,SA_31201,BLUE2
SA,BLUE,SA_116396,0,Raidurg,SA_32001,BLUE1
SA,BLUE,SA_116397,1,Nagole,SA_32001,BLUE2
SA,BLUE,SA_116398,0,Raidurg,SA_30201,BLUE1
SA,BLUE,SA_116399,1,Nagole,SA_30201,BLUE2
SA,BLUE,SA_116400,0,Raidurg,SA_30301,BLUE1
SA,BLUE,SA_116401,1,Nagole,SA_30301,BLUE2
SA,BLUE,SA_116402,0,Raidurg,SA_32101,BLUE1
SA,BLUE,SA_116403,1,Nagole,SA_32101,BLUE2
SA,BLUE,SA_116404,0,Raidurg,SA_31301,BLUE1
SA,BLUE,SA_116405,1,Nagole,SA_31301,BLUE2
SA,BLUE,SA_116406,0,Raidurg,SA_30401,BLUE1
SA,BLUE,SA_116407,1,Nagole,SA_30401,BLUE2
SA,BLUE,SA_116408,0,Raidurg,SA_30501,BLUE1
SA,BLUE,SA_116409,1,Nagole,SA_30501,BLUE2
SA,BLUE,SA_116410,0,Raidurg,SA_31401,BLUE1
SA,BLUE,SA_116411,1,Nagole,SA_31401,BLUE2
SA,BLUE,SA_116412,0,Raidurg,SA_30601,BLUE1
SA,BLUE,SA_116413,1,Nagole,SA_30601,BLUE2
SA,BLUE,SA_116414,0,Raidurg,SA_31501,BLUE1
SA,BLUE,SA_116415,1,Nagole,SA_31501,BLUE2
SA,BLUE,SA_116416,0,Raidurg,SA_30701,BLUE1
SA,BLUE,SA_116417,1,Nagole,SA_30701,BLUE2
SA,BLUE,SA_116418,0,Raidurg,SA_31601,BLUE1
SA,BLUE,SA_116419,1,Nagole,SA_31601,BLUE2
SA,BLUE,SA_116420,0,Raidurg,SA_30801,BLUE1
SA,BLUE,SA_116421,1,Nagole,SA_30801,BLUE2
SA,BLUE,SA_116422,0,Raidurg,SA_31701,BLUE1
SA,BLUE,SA_116423,1,Nagole,SA_31701,BLUE2
SA,BLUE,SA_116424,0,Raidurg,SA_30901,BLUE1
SA,BLUE,SA_116425,1,Nagole,SA_30901,BLUE2
SA,BLUE,SA_116426,0,Raidurg,SA_31801,BLUE1
SA,BLUE,SA_116427,1,Nagole,SA_31801,BLUE2
SA,BLUE,SA_116428,0,Raidurg,SA_31001,BLUE1
SA,BLUE,SA_116429,1,Nagole,SA_31001,BLUE2
SA,BLUE,SA_116430,0,Raidurg,SA_31101,BLUE1
SA,BLUE,SA_116431,1,Nagole,SA_31101,BLUE2
SA,BLUE,SA_117248,0,Raidurg,SA_31901,BLUE1
SA,BLUE,SA_117249,1,Nagole,SA_31901,BLUE2
SA,BLUE,SA_117250,0,Raidurg,SA_30101,BLUE1
SA,BLUE,SA_117251,1,Nagole,SA_30101,BLUE2
SA,BLUE,SA_117252,0,Raidurg,SA_31201,BLUE1
SA,BLUE,SA_117253,1,Nagole,SA_31201,BLUE2
SA,BLUE,SA_117254,0,Raidurg,SA_32001,BLUE1
SA,BLUE,SA_117255,1,Nagole,SA_32001,BLUE2
SA,BLUE,SA_117256,0,Raidurg,SA_30201,BLUE1
SA,BLUE,SA_117257,1,Nagole,SA_30201,BLUE2
SA,BLUE,SA_117258,0,Raidurg,SA_30301,BLUE1
SA,BLUE,SA_117259,1,Nagole,SA_30301,BLUE2
SA,BLUE,SA_117260,0,Raidurg,SA_32101,BLUE1
SA,BLUE,SA_117261,1,Nagole,SA_32101,BLUE2
SA,BLUE,SA_117262,0,Raidurg,SA_31301,BLUE1
SA,BLUE,SA_117263,1,Nagole,SA_31301,BLUE2
SA,BLUE,SA_117264,0,Raidurg,SA_30501,BLUE1
SA,BLUE,SA_117265,1,Nagole,SA_30501,BLUE2
SA,BLUE,SA_117266,0,Raidurg,SA_31401,BLUE1
SA,BLUE,SA_117267,1,Nagole,SA_31401,BLUE2
SA,BLUE,SA_117268,0,Raidurg,SA_30601,BLUE1
SA,BLUE,SA_117269,1,Nagole,SA_30601,BLUE2
SA,BLUE,SA_117270,0,Raidurg,SA_31501,BLUE1
SA,BLUE,SA_117271,1,Nagole,SA_31501,BLUE2
SA,BLUE,SA_117272,0,Raidurg,SA_30701,BLUE1
SA,BLUE,SA_117273,1,Nagole,SA_30701,BLUE2
SA,BLUE,SA_117274,0,Raidurg,SA_31601,BLUE1
SA,BLUE,SA_117275,1,Nagole,SA_31601,BLUE2
SA,BLUE,SA_117276,0,Raidurg,SA_30801,BLUE1
SA,BLUE,SA_117277,1,Nagole,SA_30801,BLUE2
SA,BLUE,SA_117278,0,Raidurg,SA_30901,BLUE1
SA,BLUE,SA_117279,1,Nagole,SA_30901,BLUE2
SA,BLUE,SA_117280,0,Raidurg,SA_31801,BLUE1
SA,BLUE,SA_117281,1,Nagole,SA_31801,BLUE2
SA,BLUE,SA_117282,0,Raidurg,SA_31001,BLUE1
SA,BLUE,SA_117283,1,Nagole,SA_31001,BLUE2
SA,BLUE,SA_117284,0,Raidurg,SA_31901,BLUE1
SA,BLUE,SA_117285,1,Nagole,SA_31901,BLUE2
SA,BLUE,SA_117286,0,Raidurg,SA_30101,BLUE1
SA,BLUE,SA_117287,1,Nagole,SA_30101,BLUE2
SA,BLUE,SA_117288,0,Raidurg,SA_31201,BLUE1
SA,BLUE,SA_117289,1,Nagole,SA_31201,BLUE2
SA,BLUE,SA_117290,0,Raidurg,SA_32001,BLUE1
SA,BLUE,SA_117291,1,Nagole,SA_32001,BLUE2
SA,BLUE,SA_117292,0,Raidurg,SA_30201,BLUE1
SA,BLUE,SA_117293,1,Nagole,SA_30201,BLUE2
SA,BLUE,SA_117294,0,Raidurg,SA_30301,BLUE1
SA,BLUE,SA_117295,1,Nagole,SA_30301,BLUE2
SA,BLUE,SA_117296,0,Raidurg,SA_32101,BLUE1
SA,BLUE,SA_117297,1,Nagole,SA_32101,BLUE2
SA,BLUE,SA_117298,0,Raidurg,SA_31301,BLUE1
SA,BLUE,SA_117299,1,Nagole,SA_31301,BLUE2
SA,BLUE,SA_117300,0,Raidurg,SA_30501,BLUE1
SA,BLUE,SA_117301,1,Nagole,SA_30501,BLUE2
SA,BLUE,SA_117302,0,Raidurg,SA_31401,BLUE1
SA,BLUE,SA_117303,1,Nagole,SA_31401,BLUE2
SA,BLUE,SA_117304,0,Raidurg,SA_30601,BLUE1
SA,BLUE,SA_117305,1,Nagole,SA_30601,BLUE2
SA,BLUE,SA_117306,0,Raidurg,SA_31501,BLUE1
SA,BLUE,SA_117307,1,Nagole,SA_31501,BLUE2
SA,BLUE,SA_117308,0,Raidurg,SA_30701,BLUE1
SA,BLUE,SA_117309,1,Nagole,SA_30701,BLUE2
SA,BLUE,SA_117310,0,Raidurg,SA_31601,BLUE1
SA,BLUE,SA_117311,1,Nagole,SA_31601,BLUE2
SA,BLUE,SA_117312,0,Raidurg,SA_30801,BLUE1
SA,BLUE,SA_117313,1,Nagole,SA_30801,BLUE2
SA,BLUE,SA_117314,0,Raidurg,SA_30901,BLUE1
SA,BLUE,SA_117315,1,Nagole,SA_30901,BLUE2
SA,BLUE,SA_117316,0,Raidurg,SA_31801,BLUE1
SA,BLUE,SA_117317,1,Nagole,SA_31801,BLUE2
SA,BLUE,SA_117318,0,Raidurg,SA_31001,BLUE1
SA,BLUE,SA_117319,1,Nagole,SA_31001,BLUE2
SA,BLUE,SA_117320,0,Raidurg,SA_31901,BLUE1
SA,BLUE,SA_117321,1,Nagole,SA_31901,BLUE2
SA,BLUE,SA_117322,0,Raidurg,SA_30101,BLUE1
SA,BLUE,SA_117323,1,Nagole,SA_30101,BLUE2
SA,BLUE,SA_117324,0,Raidurg,SA_31201,BLUE1
SA,BLUE,SA_117325,1,Nagole,SA_31201,BLUE2
SA,BLUE,SA_117326,0,Raidurg,SA_32001,BLUE1
SA,BLUE,SA_117327,1,Nagole,SA_32001,BLUE2
SA,BLUE,SA_117328,0,Raidurg,SA_30201,BLUE1
SA,BLUE,SA_117329,1,Nagole,SA_30201,BLUE2
SA,BLUE,SA_117330,0,Raidurg,SA_30301,BLUE1
SA,BLUE,SA_117331,1,Nagole,SA_30301,BLUE2
SA,BLUE,SA_117332,0,Raidurg,SA_32101,BLUE1
SA,BLUE,SA_117333,1,Nagole,SA_32101,BLUE2
SA,BLUE,SA_117334,0,Raidurg,SA_31301,BLUE1
SA,BLUE,SA_117335,1,Nagole,SA_31301,BLUE2
SA,BLUE,SA_117336,0,Raidurg,SA_30501,BLUE1
SA,BLUE,SA_117337,1,Nagole,SA_30501,BLUE2
SA,BLUE,SA_117338,0,Raidurg,SA_31401,BLUE1
SA,BLUE,SA_117339,1,Nagole,SA_31401,BLUE2
SA,BLUE,SA_117340,0,Raidurg,SA_30601,BLUE1
SA,BLUE,SA_117341,1,Nagole,SA_30601,BLUE2
SA,BLUE,SA_117342,0,Raidurg,SA_31501,BLUE1
SA,BLUE,SA_117343,1,Nagole,SA_31501,BLUE2
SA,BLUE,SA_117344,0,Raidurg,SA_30701,BLUE1
SA,BLUE,SA_117345,1,Nagole,SA_30701,BLUE2
SA,BLUE,SA_117346,0,Raidurg,SA_31601,BLUE1
SA,BLUE,SA_117347,1,Nagole,SA_31601,BLUE2
SA,BLUE,SA_117348,0,Raidurg,SA_30801,BLUE1
SA,BLUE,SA_117349,1,Nagole,SA_30801,BLUE2
SA,BLUE,SA_118119,0,Raidurg,SA_32201,BLUE1
SA,BLUE,SA_118120,1,Nagole,SA_32201,BLUE2
SA,BLUE,SA_118121,0,Raidurg,SA_30901,BLUE1
SA,BLUE,SA_118122,1,Nagole,SA_30901,BLUE2
SA,BLUE,SA_118123,0,Raidurg,SA_31801,BLUE1
